index,device_id
3400,2536875829529282899
3401,8281251575791053687
3402,8283762725469137557
3403,6325184615811932336
3404,971660449636245859
3405,-1555308080908533081
3406,1629569727039696509
3407,-6336052478019780322
3408,6294756088621990771
3409,-9011593304288875782
3410,-2710248256908840455
3411,4116413081487234783
3412,6083373048276095039
3413,5179022979980103064
3414,128113489106221835
3415,-9138332636663558165
3416,-3353214394560269969
3417,2086556537699617569
3418,-7924501928202624291
3419,-1458958348617352941
3420,8152717538698909634
3421,703026628984458529
3422,-5484329998108483190
3423,-5831493137389485122
3424,-8868728104982196802
3425,-973421787414286035
3426,8451748878863368046
3427,-6172682935133816702
3428,-2604464257650942359
3429,-2591322132758953829
3430,5440854769721550188
3431,-1078463588398206509
3432,-1018388775982627877
3433,7809982677727817653
3434,-5934100342190366383
3435,-7199389792319035023
3436,-3049021982713007954
3437,-5144774978851304253
3438,8917868221048368713
3439,-8342792798205947579
3440,-5758594253098005745
3441,-7976113155764354122
3442,-4299868781571945131
3443,5330781977575452478
3444,-6258012433762774186
3445,2189808119508126107
3446,4046150949389491063
3447,-3153886261744606005
3448,-4844707374432497876
3449,279455197256729687
3450,407652974657386791
3451,3021326628687986492
3452,-3421385297190638371
3453,7707210336731581079
3454,-5244594766695626153
3455,7120985207590889361
3456,-8322852716893620201
3457,-9221026417907250887
3458,5678233737572476312
3459,-7704822995098360095
3460,3439871188207811782
3461,9177787137985669666
3462,825329580259771613
3463,-4286463824986881405
3464,7183389901120024150
3465,4409864393018796177
3466,7579492995556274245
3467,2227483981414340356
3468,-8968592398578707495
3469,-4399584730289786142
3470,9115057477747577642
3471,4714997345627475332
3472,-6077073432332942416
3473,-6261279340533340089
3474,-164436537768174372
3475,2686557813250053311
3476,-8169476451081539522
3477,14146685518763335
3478,-336306609057817230
3479,-7014521266699368799
3480,8718493546813056582
3481,-119489020066896520
3482,8702771632658000702
3483,616904342714435676
3484,7115704024916727662
3485,690604673307480464
3486,7324312413354394792
3487,-5408987810265498290
3488,-3871176191677667207
3489,5859943382696014846
3490,180651453780776685
3491,-1136790312110145106
3492,7556889779173273487
3493,6789182327227909628
3494,8548461038170671327
3495,344159869341493324
3496,-48096402097114788
3497,7791995491743670214
3498,4712721658265508052
3499,-5883773749761188900
3500,-8097242702967543950
3501,7916181217170440762
3502,-5549963243947944479
3503,3881130778551480579
3504,6673421738489059698
3505,7316034257345012461
3506,6223781205453656327
3507,4281698280553365451
3508,-6828890587571456524
3509,3690238320614262948
3510,6795446150179056667
3511,5140301910338510012
3512,5990126326560310019
3513,7703608991410093044
3514,-9077932265778048184
3515,1271987770386559736
3516,-124605541826355225
3517,667252760471995691
3518,1793973678492677287
3519,7950803885415349889
3520,-6750558968082462806
3521,6907824171135364888
3522,-9190825597212946223
3523,-1691307759514924446
3524,7329991885099258124
3525,-8884839904423158132
3526,-4317838615341179786
3527,8045830554535180396
3528,6192992968914231882
3529,-3870194125767334877
3530,6272562186147453545
3531,-1522777840820928886
3532,5241019551653110957
3533,-236949193327839133
3534,-8500750876542023717
3535,-2816906119844040956
3536,4438762813820919907
3537,5482863676110213009
3538,7731295734712225332
3539,-8942595051113006147
3540,-7866483084644435083
3541,4135036792287473509
3542,-6785834194340059986
3543,8490634323172397350
3544,2766882442889437964
3545,1562823784941604058
3546,1761631383021313735
3547,2984831088778508472
3548,-4571647831854658005
3549,-4041764031640705674
3550,6083133876586726282
3551,8785452274253785865
3552,4175051417375546446
3553,981330594443902019
3554,-2896413139286142277
3555,5135152612046101722
3556,2195962662665902029
3557,3611475270634386329
3558,4018840480512702300
3559,-2099267061252313503
3560,-8688870843246654685
3561,-48202548844017644
3562,7353572136329657630
3563,-3845046065455222134
3564,4625991917786937071
3565,-773618787943357112
3566,-5759476353323940488
3567,-7134445318210405711
3568,-1857435683534134705
3569,-2222220059504061985
3570,4648493134635137430
3571,-9036136297903911240
3572,-5726039006808113817
3573,-1229195585532154607
3574,-430037567981444945
3575,-2607227432218386928
3576,7103702580533114794
3577,3230070203366080618
3578,-450416320715055011
3579,7528832532846620299
3580,-928674196693201151
3581,-8529843450063722724
3582,-3493122152833433143
3583,-2623547740387499401
3584,9190654917109462664
3585,-2777272978128592802
3586,503517019448847510
3587,-6808463084302286670
3588,4881523330431273729
3589,-3184462246798874051
3590,-3937012891903048847
3591,-8047697671301025164
3592,4737717997133906220
3593,-7274881631877549729
3594,8556321070963617768
3595,6462289934078386625
3596,1642240369027611400
3597,3869397168225281448
3598,-2097428411885217137
3599,-3521506979553145574
3600,-5012983162051948010
3601,439484658792160902
3602,6044466900321806119
3603,-6887525481849727578
3604,2782390718038667752
3605,-8430732446822855887
3606,-7744759619576208242
3607,-3445471037036613553
3608,6520484459062137041
3609,-5633733769184915863
3610,8781655188184243016
3611,-7460880011081553500
3612,5206136250338494661
3613,-3622546394643221250
3614,-8524960740422846795
3615,-2935450609814391882
3616,-7804740113324659485
3617,7148459147317337984
3618,-3765607507787240610
3619,-2817025162667558739
3620,-2513221899153309828
3621,6810060816961493462
3622,1618393815775352520
3623,7888694873678209431
3624,2879588411233885894
3625,-7063996415847821279
3626,761327285846903453
3627,-1516950109107588787
3628,4335523533167411251
3629,-3045484286931112071
3630,5796372344121324287
3631,7820847478617426661
3632,-6723936805271123053
3633,347753157502768291
3634,3364560643086978530
3635,4668611053472490660
3636,-3579248952428552443
3637,2263610742684968459
3638,-7435527750825087461
3639,-6517097511703261714
3640,-8548626011730513103
3641,-1071355579058424623
3642,-4664097197904771549
3643,5421479341408683774
3644,-6077772372351777072
3645,-9051692488935952532
3646,-6100940162978836442
3647,-1906081829099736481
3648,2701788131619319960
3649,-6633252998374992796
3650,6367513122328552036
3651,-8416158623902953237
3652,6873838308926667080
3653,-809185141858411671
3654,-6200149703479115978
3655,6907748615991202169
3656,-9122745692722607839
3657,-8879972075568967700
3658,6936949576827916799
3659,7786229878932521393
3660,-6977452975440606476
3661,-7675389737464097589
3662,-955882523850651429
3663,2124701335165491185
3664,-3563492102251464878
3665,-4970222711813661324
3666,-2344146854628021451
3667,-1957353233040993381
3668,-2718595092884612229
3669,-5315143790964397445
3670,-7496467986183585953
3671,5703540261836883876
3672,-3233077814396192358
3673,-1612819967682915902
3674,8198131517834859637
3675,3344501445859036052
3676,-369292203062023998
3677,-5885927187168263220
3678,-4642346359787978880
3679,347614569457689700
3680,-7029924767975949801
3681,4213935686565829324
3682,-9021919762378037352
3683,-8778757166873552484
3684,-7771790651885091337
3685,205543215932520098
3686,-7684422222220992272
3687,-1101824230112261410
3688,-6563968582368132659
3689,6225904887882896239
3690,-2031944119153281948
3691,8454747468627687906
3692,-3467577321916214278
3693,-3898316522633267665
3694,3681288305002359998
3695,1164199743691986077
3696,2105560580137987232
3697,-7785572484144751414
3698,-3220728218866147698
3699,-3999592527798565538
3700,-527444865598259803
3701,-4622664430716537031
3702,5883000003575220650
3703,3078198777644757802
3704,5054934934669446244
3705,-3578599751576981278
3706,-3443985378908114695
3707,6931356672827934226
3708,8352129127920647304
3709,-5515391174584778031
3710,1204625802416961365
3711,7838515321036379203
3712,-680344295587879122
3713,2673592663316059053
3714,4413204668390074285
3715,2279682323443072352
3716,5091978087219421221
3717,-805351089758329017
3718,-6969961349828285196
3719,771418076599756627
3720,-8898506084854342426
3721,-854740973107819269
3722,6104745466209009052
3723,8177781589136232256
3724,7478423496493189633
3725,3991710615202248769
3726,-6110864611374008698
3727,-563677241975340140
3728,-7733228827717647462
3729,7635075420360546297
3730,-1850794943067495222
3731,3496342043380112633
3732,64306954341504635
3733,1972164893255832092
3734,-4588457187941838564
3735,-8173569508861817319
3736,-2151560773181529067
3737,-6561648369569490008
3738,7127323849901820692
3739,1591910004211621324
3740,-7205882604076439068
3741,4290850815911369399
3742,7537663806639096471
3743,5179602448197047652
3744,4451933001059414973
3745,-5723942617503720576
3746,3514461936788565747
3747,-5643668067258959887
3748,-6467903731828542944
3749,-7367955888146804584
3750,-4608429261326682161
3751,-2929761712790823463
3752,2529415681017763574
3753,8402632590848753028
3754,-1751975526925082860
3755,-5514822938060745379
3756,8896983687227184874
3757,-9124308220957381253
3758,976072792801470728
3759,7629074224169383739
3760,-3063303231495816670
3761,6814877058775772262
3762,-4843485451100448687
3763,-8730865728458138891
3764,-3614015010480289622
3765,69137287052145104
3766,4983773728944314816
3767,2757811014940557862
3768,-1747661741793131642
3769,4681053706637477745
3770,-2202554938350567439
3771,5961428473300427529
3772,-1267922126392467729
3773,-4565986173836294904
3774,8339739902825675564
3775,-6000954451173881763
3776,-2603528729536808786
3777,-3185897402979403646
3778,-3991278281713999725
3779,3116957047272485551
3780,5223056806899806665
3781,907392024335339691
3782,-8185367069923802291
3783,8512568859963888710
3784,-6769356811024855622
3785,-9182923830743954408
3786,4289376944567103581
3787,-4445592376202630135
3788,-6342937272299717031
3789,3679294231390035599
3790,8836945938001138447
3791,1977050826073860214
3792,-8972140861990904384
3793,-6549075799461411004
3794,8844531192872640889
3795,768939518139136924
3796,-8962482402364708255
3797,4643237846983818412
3798,-8330819732504743296
3799,-1646500084003993499
3800,-4968154927622705128
3801,-234527959803344089
3802,8567091751285843768
3803,7805055442084280691
3804,4075941473982616348
3805,-449641839958111460
3806,965888420476741976
3807,8230302085395350265
3808,-8139136456862037982
3809,-2528288616400397961
3810,2000366625034930152
3811,-4351890519068872481
3812,1315525989930564136
3813,6343530074493427992
3814,5809543017431850700
3815,-677732470694749169
3816,-3137988389763609613
3817,-4578192761945228753
3818,-2936988309227797517
3819,6509039409503336979
3820,-4814793614000680392
3821,-7301544537376795379
3822,7560042946304704742
3823,-1703005166378713401
3824,-8206207420552744576
3825,8770233593107218097
3826,4942868272686210438
3827,-5472726492046718844
3828,-4620888029660244736
3829,-3992437806233192141
3830,-6653424040851622457
3831,-4859248610743834087
3832,-2544842705449826758
3833,-8791146267734188311
3834,1656631251025731132
3835,-2825150729600893345
3836,6032790324019192085
3837,-6995425684060383790
3838,2767949163559365048
3839,-7762153406980340481
3840,4806310160199560306
3841,-5585718693005898836
3842,-843419335342716148
3843,5065859768864559011
3844,1594577060950492592
3845,-8549486473279605026
3846,-6801892228824814264
3847,2694526682291961127
3848,-6094557601437678618
3849,5444086263408407126
3850,-4994595316001807321
3851,3943145116236018964
3852,-5144288968654613890
3853,5267597579153380172
3854,7476198667683037601
3855,9061676327605896871
3856,3026827520794775051
3857,-2129645646640840942
3858,6152327636668766772
3859,-1166343757893539847
3860,978774615627856752
3861,-6518321336937483894
3862,2192536474971333415
3863,-7220802973552004144
3864,-5323763553993566160
3865,-7996938929133740848
3866,5214548621493021727
3867,5456363544491567330
3868,7654931616092156937
3869,-3805731807158687050
3870,-6521699346660468822
3871,5634157217422130863
3872,5900532243990700539
3873,-4899266241736501511
3874,33754462094964280
3875,-9173774246501780929
3876,-5123629867673185810
3877,9155155558515090234
3878,-5561200132505185674
3879,5737686121400044432
3880,-4924707289870232651
3881,-7632842754884873332
3882,-5487247430982107181
3883,7837539419592942001
3884,6490545117356683029
3885,8343860488306645588
3886,-5516918617492631041
3887,8306258214123266652
3888,2658705766284319649
3889,-3451682236502826461
3890,6320891847492571879
3891,-2494692066028291157
3892,-8432750053310927519
3893,-5855601425768082522
3894,1609246039198935734
3895,-7107900848664544307
3896,-2485613045599163733
3897,8490622669015199443
3898,-7386712837314928026
3899,6314073248202202444
3900,6549536294482217220
3901,4907188492944909028
3902,851840161187667770
3903,8306306373260366458
3904,-6315273508653553129
3905,7236393560264072287
3906,1183881480478456964
3907,3846357925072869145
3908,126214391416461828
3909,-8864355021312886745
3910,-7162032103208790650
3911,4121012980847188861
3912,-227714389189646395
3913,-221979360588926034
3914,2336441622261304531
3915,2140037997835424460
3916,421998935778841427
3917,4515446926393810030
3918,1602821687356048114
3919,1565088385253640112
3920,-5425179864411221400
3921,3650925061856469260
3922,-4369011540642820682
3923,6023746664186835500
3924,-3769331109688227250
3925,-4238328008839362058
3926,-6671118572420451560
3927,2764705322723981272
3928,-8440630265709278361
3929,4614591682572420196
3930,2300942046233948988
3931,-1533053426678396673
3932,8840410615618095880
3933,1486094276859350375
3934,5097517470697649282
3935,345738539278187886
3936,5457863176025315535
3937,-544918083963141627
3938,320475938977913717
3939,5380749525532069650
3940,3574204310688476453
3941,-4713364457395177321
3942,1946302634062517988
3943,4516468724544565402
3944,-6163851528177165216
3945,1214350230621653333
3946,7672785870357162486
3947,5611623028260120823
3948,-15757824106214834
3949,6167566702868620293
3950,3693106541310910384
3951,5588557168786253142
3952,-8806285456507148665
3953,-6384859014007279766
3954,3184018370936001319
3955,6412359191560401554
3956,-8778526176668889965
3957,4899071004219061100
3958,6611999948407430413
3959,-3367724035312196382
3960,3084032401670087887
3961,9132551705426011255
3962,6763937944281834678
3963,4163736455567246899
3964,3803576518461122944
3965,5570043414110614166
3966,-7913427491559044002
3967,8163716027532336835
3968,4355984014814353833
3969,-2857545766578696950
3970,-3687326452607769215
3971,4093972156395752388
3972,-3588865410416911079
3973,1203178860367139648
3974,3825661195818341602
3975,4773578526447918768
3976,-1939106281011189635
3977,5125354690175491209
3978,-8952541363097602127
3979,6753622452627354773
3980,2343433997974187290
3981,-6405876043221781614
3982,-4860780174872359342
3983,7109579867500478871
3984,-3952903459328983988
3985,-7689817105670023551
3986,5354786400125059061
3987,-6036664182295875621
3988,7752298389957086192
3989,-2145474373534652720
3990,8927570708002760796
3991,-2612963501915224271
3992,-4004950237845512213
3993,5346089272082095091
3994,-6331831047852963805
3995,6117664968826499515
3996,8244387175450254557
3997,-8992628397316286012
3998,3410459947813133106
3999,-2650908714353095762
4000,-1834531017343603102
4001,7338115201874921623
4002,2775129527870762911
4003,8670665998352737998
4004,-3105303440294185861
4005,1245688108668159157
4006,6545152254432431245
4007,6356661101061020484
4008,-8983709377077180771
4009,-4058730093041674601
4010,106256779204337284
4011,6385462601324636993
4012,3275449993216163877
4013,-1109612885029299249
4014,-5219700554524134689
4015,-9158733571974617700
4016,-8455639999412361373
4017,-7457571803746499401
4018,7328582087089019381
4019,8793038097206416873
4020,6838182100806805239
4021,3120963021986543307
4022,-594976952605746710
4023,7024491447832627894
4024,-2952043194521204231
4025,-63377885315649523
4026,-2305954534288337474
4027,5933820344497987010
4028,-8310015195539444492
4029,6324413703623678162
4030,793508097910154000
4031,-9038623594440272552
4032,1900426441585121214
4033,-3459629091092636987
4034,1506909346262505632
4035,6850185246765636565
4036,8830799212955194909
4037,-2400791045187125283
4038,-6558732170107861402
4039,-613058353376853844
4040,797380710392929170
4041,1189801018308602323
4042,-586593356013896431
4043,-6347485926412872282
4044,-1034442578068177113
4045,6690106166508467268
4046,2277493841270704051
4047,-3542979781695698753
4048,-4696445894929064261
4049,2041036270419227302
4050,-1434732641350773900
4051,734086852427173093
4052,-4003312670277294272
4053,-1573158392953967880
4054,-2711401763176869928
4055,8894922060153226714
4056,-6676314990875697102
4057,8352456448952851489
4058,-4840425649402259571
4059,6816729156355129944
4060,-1533245746985726656
4061,-2848955851006950426
4062,-3852707061206208308
4063,-840742400207143638
4064,-4942478079443497316
4065,4940400041314030954
4066,2273005198200669347
4067,7203446924606854877
4068,-1209948436611058279
4069,-298450550427941603
4070,-7240055874464225184
4071,-6769073304674090204
4072,3571837493017503188
4073,7401050615361206347
4074,-3702770082872977318
4075,6966898582299260642
4076,-2031766556267414032
4077,-9220830859283101130
4078,-2658161207256124805
4079,-4295600645974110936
4080,5028305782838166396
4081,-231345657957279994
4082,-7460202021130191593
4083,-3581842511064907453
4084,-899837066402215458
4085,-4680186188114387914
4086,2697766335073060431
4087,-8958026329456076341
4088,-535209287960136166
4089,8848961682783474028
4090,8855126432698288161
4091,-666948484010551438
4092,5430296486141030243
4093,9082024490494223083
4094,-2302414377494407717
4095,-3527089490890289901
4096,5735974052590591550
4097,-5676409511846026509
4098,-3464129170775690143
4099,2087974144068173046
4100,-1967850648096056913
4101,4105066134167088329
4102,-135511509867531883
4103,6515770840862090801
4104,-5926524084200683609
4105,1410793209747231208
4106,-4307824522183236458
4107,3694387664405002991
4108,6317506365934010863
4109,8158357289830838172
4110,5819268002965447394
4111,-2137322361847017694
4112,2481481222521943157
4113,1993717409670557485
4114,4784185398808363355
4115,-2800035957135070698
4116,-2866852682750456052
4117,47747736297028745
4118,-3441149835823131236
4119,-5878490496863675144
4120,8112527602791610110
4121,1457880321987809337
4122,8395808921719826918
4123,1544145603717753116
4124,-3655401136413736004
4125,6176709980922716421
4126,4611052772434182218
4127,-5276769591624042875
4128,-1543925582926350681
4129,-6461126149105375438
4130,8539793378745735228
4131,-3450971036007632809
4132,6510996691525538118
4133,-5304171483239924555
4134,-1065262943122905511
4135,-6355164091852801025
4136,-6614039245200418472
4137,-3518440140583532963
4138,-3466700405566229536
4139,-7028335720584779301
4140,-3154328878531285709
4141,7914410603699289896
4142,6099678009515881315
4143,-8496313154221355700
4144,-8160163826533079546
4145,-6877604122370071178
4146,5035613741715706817
4147,7255101607069760004
4148,714846985621209928
4149,-3798946449616467576
4150,-6498764080749894683
4151,8687347191006079955
4152,-5447227480073851844
4153,-9205293319808660496
4154,-935015493788217142
4155,2688381157914008781
4156,474213384645949017
4157,2403065156037553179
4158,2944986031670117695
4159,3769613153983733683
4160,5815926592369344185
4161,93640501578329909
4162,7018662951892076379
4163,8386223120004027297
4164,-904814496467236416
4165,6864912943489725107
4166,-2120360710016885870
4167,-5879390320973407010
4168,-8792555296284231867
4169,2745552971375540376
4170,-6419325806663932621
4171,6091865489377106060
4172,-5168669318403996133
4173,-290075084628116750
4174,2031012644462169549
4175,-1787383944379029885
4176,1117351184047742383
4177,-8014261811823096512
4178,-1442285707114115221
4179,-2981371093307000806
4180,4276371718574135903
4181,-2900807527024035695
4182,6556238795193786203
4183,540627744847778582
4184,5731054146136301881
4185,-1952460373348402418
4186,-1947810296793074552
4187,-6085299622886823912
4188,3289123693645718428
4189,7044136438677797104
4190,-103574383339946761
4191,8975162139716436276
4192,-7442122401541294090
4193,4558651851558274564
4194,-3400281708623727206
4195,-6827731418067977153
4196,7492229752947308060
4197,3554462043319334813
4198,-7597869775781046410
4199,-607137593148156933
4200,-3419759584302765406
4201,-6514179849104692100
4202,-1622561733905307490
4203,5838192187148920209
4204,-4535956730699532806
4205,-3261438155686745105
4206,-7636862349215518588
4207,1687760797139573449
4208,-8786229624007510475
4209,-6718349611801408122
4210,8389974897873784694
4211,3411596518943815772
4212,-6086104983789819828
4213,-8939517005441336791
4214,-8744445395984602463
4215,4188898409565247030
4216,-4242764202326443463
4217,-849581424637798872
4218,8914290329715766704
4219,8057206961287835455
4220,-364570149876145225
4221,-4075040547557324849
4222,-7777316204175116894
4223,-8516834539814140543
4224,-8996196127208529596
4225,-6190918471714719458
4226,143395565203270570
4227,-3420042650576071825
4228,2154262961244607779
4229,-4768646315694767843
4230,2066810889937742581
4231,51094347693182776
4232,7020849857290364955
4233,-7473223257545605109
4234,-1105339726174466259
4235,-8007475719243926233
4236,-7900794321699521473
4237,-7290716143510522963
4238,-3606927452885545565
4239,5057823904982698404
4240,1925418891979480635
4241,-2389067488569028156
4242,3717460274027992832
4243,363705233620746096
4244,816455040675167982
4245,-7067658902770076182
4246,-3119345890961106706
4247,8917875892849619769
4248,-199362629045945777
4249,2653669099304515446
4250,2082683946004444778
4251,-5816942308831601044
4252,-6819228569434337059
4253,7206596305810622020
4254,-3675856314199492165
4255,-8648161022526762007
4256,-5340790818533103980
4257,-728383820490213484
4258,7106965237030027977
4259,5917003913603028806
4260,1763629524775702282
4261,5177144580224941136
4262,-1064152471099925047
4263,4274683512154097662
4264,-1772341395079189129
4265,791222388313931456
4266,9111719859524447404
4267,-1878891070625291075
4268,-6341618946774971999
4269,-1091558955852952305
4270,7309695015476786422
4271,-1170100840510707793
4272,-8309150638608488978
4273,2419394454358034833
4274,-4671360790773524918
4275,-8730307490994656907
4276,-4129663858133412043
4277,8616592372738474789
4278,7468211171998835630
4279,6500921075821578190
4280,-8993231040382165910
4281,6137162846816424908
4282,-4407326218413569255
4283,-3063589731404837272
4284,31208013033799294
4285,-5326594714243832846
4286,-8815567856196588802
4287,7979252218624728568
4288,-9206882335892076700
4289,-6423262650057742934
4290,7026752748597373052
4291,-7387945516430081335
4292,-8606963353220289483
4293,4978583316868402435
4294,4052580855639537800
4295,-8023146061124295824
4296,3689316613377634820
4297,3042999840186016499
4298,2747437115425078661
4299,-6789903338737813611
4300,-2210341238636951688
4301,3360264335053103207
4302,8568820132206082105
4303,8797490428399459094
4304,3445727723365374181
4305,-7563258936376823398
4306,-301513591536973692
4307,7644107168198424681
4308,5302153745489004242
4309,-2274553253125667059
4310,6443932011150731384
4311,-2244055843713919283
4312,-1415077198718574447
4313,-2429609154523076522
4314,2726835314364303122
4315,8538435817186517796
4316,-3007760473696902476
4317,3241280533870534107
4318,-8705128918819769812
4319,3142070832849618327
4320,8432848618286214296
4321,-4713356591613805069
4322,-3169179335620119744
4323,2601819254901766802
4324,2466077148098683293
4325,322075895802333378
4326,-6408441452277872982
4327,3286288405518117671
4328,-690306660716237858
4329,-1374376044435174695
4330,5357004238526880894
4331,-8320233521923968941
4332,8938781663265147657
4333,-2509176177598967051
4334,7722759391826686628
4335,-446232573336781081
4336,-7438109970629192886
4337,1349263515343628254
4338,-1216061922603449243
4339,-7716620928934858721
4340,-2948899224983997197
4341,-6486794198258701974
4342,5454097598837278793
4343,3712615148442079430
4344,-986368715193382070
4345,6403423899357935850
4346,-7146523025031567409
4347,-3753030447815084472
4348,-5782321716902249433
4349,6347030958260253354
4350,5974194378613986819
4351,-5177691458436742065
4352,7495426580425539949
4353,-2668732172869127974
4354,6764707582242379611
4355,1271079345555954274
4356,-4386908360803645802
4357,-8142808770866592776
4358,-4710990019666264669
4359,-7985409405148925958
4360,1197683920329505989
4361,4867107190857571343
4362,6794891584988701013
4363,1346601937343990155
4364,3261968592537767869
4365,7267790250692832430
4366,-3933377045949363462
4367,3105490115449732861
4368,-8234804340714405722
4369,-3449419341168524142
4370,-3134476606269393185
4371,-2332989431205525349
4372,5573584757891544737
4373,8247444402270763110
4374,6612484242086204805
4375,-1196907681639317836
4376,5046556914134776640
4377,-6999253085185535757
4378,-5938345869723911492
4379,876753723799220491
4380,4289501174830067152
4381,-1115238687106064588
4382,5422276156998932594
4383,3626659609349637515
4384,676662317731544579
4385,-5855564574836337736
4386,-3460501607059657015
4387,-7822035459585410280
4388,8482221229568242949
4389,2236171683163233484
4390,-5183439657073139510
4391,6743854432188980361
4392,94415964654579647
4393,-4750109451401811349
4394,7626919836157562735
4395,2614058948983503685
4396,-4171045891125629444
4397,6273026303475639694
4398,3871020928138962485
4399,-4705364795411462565
4400,-1119744943048955903
4401,-8771755865278605228
4402,6544217551234262098
4403,773248989809697210
4404,4395849254051789685
4405,-1184791287375312215
4406,7417807231488268150
4407,2018428644238683866
4408,8376557470390790619
4409,-4826068017221527192
4410,-1144135737806649388
4411,-743246606904638636
4412,8922707823373082431
4413,-7669091876901862048
4414,-6866450684281251991
4415,1668307738929636709
4416,-6167210547980740473
4417,6563826072878821230
4418,3571042981314040049
4419,-5729043588522333990
4420,3449749188242494744
4421,-3588916219315832011
4422,2723008296777697546
4423,5048732808648640498
4424,6984152891252102027
4425,6392624538263561832
4426,8504241517062804757
4427,-7462525536883102892
4428,-5253321388464536904
4429,1668299127505997117
4430,7257443478065605870
4431,3532913369714247108
4432,-2466304014309000983
4433,-4279990494012217664
4434,2043937176114477234
4435,-7588198671980908573
4436,591160762719640381
4437,-7197910564421085312
4438,1779631023439405334
4439,-5276619295968544719
4440,4146099703552224967
4441,3431426478199002066
4442,8997587669536447044
4443,9059365385112399518
4444,-4142301196234853798
4445,-4942015606553254181
4446,6098179472371943682
4447,1775250200310341137
4448,3263294935868313924
4449,840821924645360013
4450,-6448451147225190963
4451,8648279518727449960
4452,-1718695944556991748
4453,2783184724155363426
4454,-5761982874085298564
4455,1964588195155627313
4456,5151854902387975942
4457,-928370183319312670
4458,2991629035713441621
4459,1208707333331744389
4460,954664654418084238
4461,3734960355216492943
4462,-6339020633589616078
4463,2887103439295940281
4464,-3174891276114257681
4465,-5511101859284601046
4466,1263125080953224429
4467,-3190045112021327276
4468,6260931722637726340
4469,-273753816997633547
4470,7250216730235186821
4471,1549660670216063276
4472,2323813334681800411
4473,5104628524841998574
4474,-5184184507805267357
4475,2434620198664576086
4476,-3543857354520718208
4477,9186249769346227532
4478,-6965053631617890396
4479,-5628385170419961123
4480,5924174755240072459
4481,-8799974241787843247
4482,-7178227437270289808
4483,8906123958403111843
4484,-1958051182712520645
4485,-7954729043306931819
4486,-4353944465286376158
4487,8632804000032168199
4488,-3289013994877426045
4489,-700037746941081346
4490,-6273413462879836914
4491,5266691574966484985
4492,-4355882595072665631
4493,3420974767883028207
4494,-3396137445227692894
4495,2204630292293186059
4496,-5196196551075293756
4497,8263571774675477463
4498,-6313647963950285018
4499,-3145524369079027883
4500,1202793919731279307
4501,-128620448777945731
4502,-6542990369714353997
4503,-2162114368949554728
4504,-7575995982209846510
4505,-6790943896885877697
4506,4321923079956296761
4507,-2490517649660628091
4508,-7473662272495403102
4509,-4778087219525011706
4510,7776298464324064559
4511,2700552381152892177
4512,4610975622206371259
4513,4705799069124793976
4514,8875490952887419408
4515,-6920605980300572214
4516,-7914121789947071346
4517,9103374881502697304
4518,-2874043811813622797
4519,-7038672288289215658
4520,7418274737395663910
4521,-5210323404342964592
4522,8594471413902405955
4523,-8340828859668515885
4524,5166449110906934354
4525,-2053420495822970826
4526,-7381164836486272654
4527,747151823937693286
4528,6419933246028865045
4529,-5269638326938152807
4530,-6289392272422554673
4531,5746516538262702111
4532,7193635366562150218
4533,-3534025802112696077
4534,5618792865678238286
4535,4944306178743281093
4536,-5266056055364273778
4537,9114911304668635075
4538,-2016920961801517327
4539,2359893002417499678
4540,-7075324562375538636
4541,7730061044675502398
4542,8302976238038864654
4543,-8807052735630781042
4544,749232266312627002
4545,-3281437433655826648
4546,-2809218239283697931
4547,65024724844628601
4548,4558959792347496111
4549,5874563820999077845
4550,-1446284437640179964
4551,5984408038496338300
4552,8716808658152673271
4553,-4296584415415502143
4554,-6625350759937549761
4555,-1462557469968594058
4556,7277725472308517113
4557,4917481701711887117
4558,951564799152348355
4559,-3315534254845861182
4560,-7041526257669180856
4561,2680047653094421417
4562,-6724233423163291597
4563,-2646721636268507114
4564,6588403039259978353
4565,3160932470277056716
4566,1285545722160196714
4567,3424268474177020406
4568,-4485657754400369922
4569,-6954348469308478596
4570,-9073474758218251472
4571,1318652141169583592
4572,-1065553319625941359
4573,-906684455621397904
4574,473424652078374024
4575,-7339705869208712471
4576,-3604985656362445229
4577,-2087143968854199957
4578,2296509338636813305
4579,-6096615357726467477
4580,1030503802431645749
4581,-2549346618284895222
4582,1689967030288195872
4583,4134425933007066207
4584,1549846940663323676
4585,5097058863104455928
4586,8136038966959523005
4587,8826290769611439863
4588,-4763782798726247833
4589,8237561682276931168
4590,-792946025161857226
4591,-8790436258783000383
4592,133672465546394821
4593,550263806402569695
4594,-7536572860803617876
4595,283215182780638245
4596,-1196003475399174763
4597,5413969811810825655
4598,-101200266921997166
4599,8052342694078885311
4600,6753360325016399948
4601,8619978805272242655
4602,1239082532107977511
4603,2565239067596640972
4604,-5054872722950722196
4605,5494198195512694094
4606,-8462977293562794694
4607,-2970082391168041912
4608,3840921945421945752
4609,2419337893932924352
4610,4569383325069258990
4611,6633477560397648625
4612,-2927800368777026415
4613,8858732320422758080
4614,-748908308811707767
4615,3770100661877374570
4616,6910966214431890641
4617,1027491631948512288
4618,-8017843842221687516
4619,-4017903103489532354
4620,7268845457094136419
4621,-2600401634132358066
4622,2934089255459846887
4623,8649283962578082729
4624,-2780016261768779408
4625,5861096429563062512
4626,8206993158195154489
